seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr12	50503897	50503956	60	*	X06842	84987	50505764	50514240	8477	+	1807	upstream	1807	COX14
chr12	50505187	50505321	135	*	X06843	84987	50505764	50514240	8477	+	442	upstream	442	COX14
chr12	51612593	51612712	120	*	X06853	5463	51580719	51611477	30759	-	1115	upstream	1115	POU6F1
chr12	51784733	51784834	102	*	X06857	9498	51785101	51909547	124447	+	266	upstream	266	SLC4A8
chr12	51784998	51785102	105	*	X06858	9498	51785101	51909547	124447	+	0	overlapStart	0	SLC4A8
chr12	51784998	51785102	105	*	X06858	11226	51745833	51785401	39569	-	0	inside	298	GALNT6
chr12	52299642	52299806	165	*	X06868	94	52300692	52317145	16454	+	885	upstream	885	ACVRL1
chr12	52416731	52416745	15	*	X06874	3164	52416616	52453291	36676	+	0	inside	114	NR4A1
chr12	52604128	52604232	105	*	X06902	283404	52604714	52617597	12884	+	481	upstream	481	LINC00592
chr12	52763286	52763375	90	*	X06912	3891	52753790	52761309	7520	-	1976	upstream	1976	KRT85
chr12	53439097	53439231	135	*	X06950	23371	53440810	53458162	17353	+	1578	upstream	1578	TNS2
chr12	53447752	53447952	201	*	X06955	283335	53436973	53448222	11250	-	0	inside	269	LOC283335
chr12	53448420	53448421	2	*	X06956	283335	53436973	53448222	11250	-	197	upstream	197	LOC283335
chr12	53449012	53449012	1	*	X06957	283335	53436973	53448222	11250	-	789	upstream	789	LOC283335
chr12	53490317	53490466	150	*	X06964	3489	53491436	53496128	4693	+	969	upstream	969	IGFBP6
chr12	53490542	53490661	120	*	X06965	3489	53491436	53496128	4693	+	774	upstream	774	IGFBP6
chr12	53490723	53490842	120	*	X06966	3489	53491436	53496128	4693	+	593	upstream	593	IGFBP6
chr12	53627552	53627686	135	*	X06987	5916	53604350	53626040	21691	-	1511	upstream	1511	RARG
chr12	53644967	53645086	120	*	X06990	84975	53645370	53648190	2821	+	283	upstream	283	MFSD5
chr12	54070532	54070651	120	*	X07005	517	54058944	54070512	11569	-	19	upstream	19	ATP5MC2
chr12	54366583	54366703	121	*	X07021	3227	54366910	54370203	3294	+	206	upstream	206	HOXC11
chr12	54368721	54368967	247	*	X07022	100124700	54356092	54368740	12649	-	0	overlapStart	0	HOTAIR
chr12	54378013	54378222	210	*	X07024	3226	54378946	54384062	5117	+	723	upstream	723	HOXC10
chr12	54378298	54378447	150	*	X07025	3226	54378946	54384062	5117	+	498	upstream	498	HOXC10
chr12	54378503	54378529	27	*	X07026	3226	54378946	54384062	5117	+	416	upstream	416	HOXC10
chr12	54383450	54383554	105	*	X07029	406973	54385522	54385631	110	+	1967	upstream	1967	MIR196A2
chr12	54383736	54383945	210	*	X07030	406973	54385522	54385631	110	+	1576	upstream	1576	MIR196A2
chr12	54392945	54393079	135	*	X07031	3225	54393877	54397120	3244	+	797	upstream	797	HOXC9
chr12	54393081	54393183	103	*	X07032	3225	54393877	54397120	3244	+	693	upstream	693	HOXC9
chr12	54402467	54402599	133	*	X07034	3224	54402890	54406545	3656	+	290	upstream	290	HOXC8
chr12	54626018	54626152	135	*	X07050	100616400	54625181	54625260	80	-	757	upstream	757	MIR3198-2
chr12	54694428	54694562	135	*	X07054	4778	54685891	54694821	8931	-	0	inside	258	NFE2
chr12	54694638	54694877	240	*	X07055	4778	54685891	54694821	8931	-	0	overlapStart	0	NFE2
chr12	54784593	54784862	270	*	X07073	25946	54762920	54785083	22164	-	0	inside	220	ZNF385A
chr12	56109546	56109575	30	*	X07087	100528022	56109818	56118526	8709	+	242	upstream	242	BLOC1S1-RDH5
chr12	56109546	56109575	30	*	X07087	2647	56109818	56113871	4054	+	242	upstream	242	BLOC1S1
chr12	56136623	56136787	165	*	X07095	10220	56137064	56146665	9602	+	276	upstream	276	GDF11
chr12	56324752	56324826	75	*	X07102	1606	56324946	56347807	22862	+	119	upstream	119	DGKA
chr12	56361547	56361666	120	*	X07107	6490	56347889	56360496	12608	-	1050	upstream	1050	PMEL
chr12	56366587	56366706	120	*	X07108	5869	56367697	56390467	22771	+	990	upstream	990	RAB5B
chr12	56551413	56551452	40	*	X07121	4637	56552045	56555366	3322	+	592	upstream	592	MYL6
chr12	56659885	56660004	120	*	X07126	93058	56660642	56664750	4109	+	637	upstream	637	COQ10A
chr12	56882056	56882187	132	*	X07130	27165	56864736	56882181	17446	-	0	overlapStart	0	GLS2
chr12	56882368	56882502	135	*	X07131	27165	56864736	56882181	17446	-	186	upstream	186	GLS2
chr12	57523201	57523485	285	*	X07161	6778	57489187	57522883	33697	-	317	upstream	317	STAT6
chr12	57523561	57523665	105	*	X07162	6778	57489187	57522883	33697	-	677	upstream	677	STAT6
chr12	57523906	57523953	48	*	X07163	6778	57489187	57522883	33697	-	1022	upstream	1022	STAT6
chr12	57609946	57610202	257	*	X07174	11247	57610578	57620232	9655	+	375	upstream	375	NXPH4
chr12	57636085	57636467	383	*	X07176	56901	57628686	57634475	5790	-	1609	upstream	1609	NDUFA4L2
chr12	57848530	57848634	105	*	X07185	83729	57849096	57851791	2696	+	461	upstream	461	INHBE
chr12	57848800	57848934	135	*	X07186	83729	57849096	57851791	2696	+	161	upstream	161	INHBE
chr12	58119298	58119428	131	*	X07198	100130776	58120023	58122139	2117	+	594	upstream	594	AGAP2-AS1
chr12	58146523	58146642	120	*	X07202	1019	58141510	58146230	4721	-	292	upstream	292	CDK4
chr12	58148269	58148534	266	*	X07203	92979	58148881	58154193	5313	+	346	upstream	346	MARCHF9
chr12	58165093	58165227	135	*	X07204	25895	58166383	58176324	9942	+	1155	upstream	1155	EEF1AKMT3
chr12	58334705	58334809	105	*	X07213	91419	58335445	58351052	15608	+	635	upstream	635	ATP23
chr12	66217350	66217432	83	*	X07266	8091	66217437	66360071	142635	+	4	upstream	4	HMGA2
chr12	66220425	66220544	120	*	X07267	204010	66151800	66220754	68955	-	0	inside	209	RPSAP52
chr12	68041620	68041637	18	*	X07272	8445	68042512	68056444	13933	+	874	upstream	874	DYRK2
chr12	70759045	70759179	135	*	X07290	27345	70760062	70828072	68011	+	882	upstream	882	KCNMB4
chr12	71833278	71833397	120	*	X07291	8549	71833550	71980088	146539	+	152	upstream	152	LGR5
chr12	71833443	71833592	150	*	X07292	8549	71833550	71980088	146539	+	0	overlapStart	0	LGR5
chr12	71833772	71833816	45	*	X07293	8549	71833550	71980088	146539	+	0	inside	221	LGR5
chr12	81331553	81331817	265	*	X07328	693203	81329515	81329612	98	-	1940	upstream	1940	MIR618
chr12	81331553	81331817	265	*	X07328	8825	81191171	81331694	140524	-	0	overlapStart	0	LIN7A
chr12	82152885	82152989	105	*	X07329	8499	81652045	82153109	501065	-	0	inside	119	PPFIA2
chr12	82153050	82153154	105	*	X07330	8499	81652045	82153109	501065	-	0	overlapStart	0	PPFIA2
chr12	86230388	86230423	36	*	X07335	9182	86198331	86230318	31988	-	69	upstream	69	RASSF9
chr12	86231009	86231218	210	*	X07336	9182	86198331	86230318	31988	-	690	upstream	690	RASSF9
chr12	96252135	96252239	105	*	X07400	6636	96252709	96260238	7530	+	469	upstream	469	SNRPF
chr12	96335542	96335676	135	*	X07401	144193	96337071	96362370	25300	+	1394	upstream	1394	AMDHD1
chr12	96391802	96391906	105	*	X07403	3034	96366440	96390143	23704	-	1658	upstream	1658	HAL
chr12	96438614	96438763	150	*	X07405	4048	96394531	96437298	42768	-	1315	upstream	1315	LTA4H
chr12	100662455	100662574	120	*	X07420	120863	100631746	100660857	29112	-	1597	upstream	1597	DEPDC4
chr12	104532576	104532695	120	*	X07438	4801	104510858	104532040	21183	-	535	upstream	535	NFYB
chr12	106534097	106534231	135	*	X07468	9891	106457125	106533811	76687	-	285	upstream	285	NUAK1
chr12	106975283	106975417	135	*	X07472	5992	106976685	107156582	179898	+	1267	upstream	1267	RFX4
chr12	106975708	106975932	225	*	X07473	5992	106976685	107156582	179898	+	752	upstream	752	RFX4
chr12	106976078	106976197	120	*	X07474	5992	106976685	107156582	179898	+	487	upstream	487	RFX4
chr12	106976918	106977037	120	*	X07475	5992	106976685	107156582	179898	+	0	inside	232	RFX4
chr12	109027997	109028116	120	*	X07505	6404	109015680	109027670	11991	-	326	upstream	326	SELPLG
chr12	109028417	109028521	105	*	X07506	6404	109015680	109027670	11991	-	746	upstream	746	SELPLG
chr12	109252554	109252696	143	*	X07522	1610	109252708	109294710	42003	+	11	upstream	11	DAO
chr12	109252554	109252696	143	*	X07522	54434	109176466	109251359	74894	-	1194	upstream	1194	SSH1
chr12	109534931	109535050	120	*	X07524	7374	109535399	109548798	13400	+	348	upstream	348	UNG
chr12	109746950	109747069	120	*	X07530	121643	109715783	109747025	31243	-	0	overlapStart	0	FOXN4
chr12	109747160	109747309	150	*	X07531	121643	109715783	109747025	31243	-	134	upstream	134	FOXN4
chr12	110152400	110152582	183	*	X07535	84915	110152187	110208312	56126	+	0	inside	212	FAM222A
chr12	110211235	110211362	128	*	X07537	84983	110172014	110211292	39279	-	0	overlapStart	0	FAM222A-AS1
chr12	110319624	110319743	120	*	X07541	51228	110288748	110318293	29546	-	1330	upstream	1330	GLTP
chr12	111358401	111358535	135	*	X07559	4633	111348624	111358404	9781	-	0	overlapStart	0	MYL2
chr12	111372877	111373011	135	*	X07563	100131138	111374406	111375250	845	+	1394	upstream	1394	LINC01405
chr12	111374316	111374375	60	*	X07564	100131138	111374406	111375250	845	+	30	upstream	30	LINC01405
chr12	111842734	111842872	139	*	X07572	10019	111843752	111889427	45676	+	879	upstream	879	SH2B3
chr12	111842933	111843049	117	*	X07573	10019	111843752	111889427	45676	+	702	upstream	702	SH2B3
chr12	112125163	112125252	90	*	X07582	8315	112079950	112123790	43841	-	1372	upstream	1372	BRAP
chr12	112281688	112281792	105	*	X07586	51275	112277573	112280706	3134	-	981	upstream	981	MAPKAPK5-AS1
chr12	113573731	113573850	120	*	X07593	8437	113536624	113574044	37421	-	0	inside	193	RASAL1
chr12	113587714	113587848	135	*	X07594	387885	113587663	113597081	9419	+	0	inside	50	CFAP73
chr12	113587871	113587960	90	*	X07595	387885	113587663	113597081	9419	+	0	inside	207	CFAP73
chr12	113624072	113624182	111	*	X07596	79039	113594978	113623284	28307	-	787	upstream	787	DDX54
chr12	113658403	113658409	7	*	X07598	53373	113659260	113736389	77130	+	850	upstream	850	TPCN1
chr12	113858919	113859188	270	*	X07603	113675	113860216	113876081	15866	+	1027	upstream	1027	SDSL
chr12	115123184	115123498	315	*	X07620	6926	115108059	115121969	13911	-	1214	upstream	1214	TBX3
chr12	116997423	116997542	120	*	X07666	643246	116997186	117014425	17240	+	0	inside	236	MAP1LC3B2
chr12	117537455	117537545	91	*	X07677	54997	117476728	117537251	60524	-	203	upstream	203	TESC
chr12	118405763	118405771	9	*	X07697	283455	117890817	118406028	515212	-	0	inside	256	KSR2
chr12	118406430	118406432	3	*	X07698	283455	117890817	118406028	515212	-	401	upstream	401	KSR2
chr12	120703971	120704075	105	*	X07720	5829	120648242	120703574	55333	-	396	upstream	396	PXN
chr12	120807303	120807569	267	*	X07726	4440	120779133	120806983	27851	-	319	upstream	319	MSI1
chr12	120807735	120808036	302	*	X07727	4440	120779133	120806983	27851	-	751	upstream	751	MSI1
chr12	121416128	121416232	105	*	X07734	6927	121416454	121440314	23861	+	221	upstream	221	HNF1A
chr12	121416374	121416598	225	*	X07735	6927	121416454	121440314	23861	+	0	overlapStart	0	HNF1A
chr12	122018566	122018641	76	*	X07753	84678	121866900	122018920	152021	-	0	inside	278	KDM2B
chr12	122111111	122111215	105	*	X07755	283385	122089293	122110537	21245	-	573	upstream	573	MORN3
chr12	122232414	122232623	210	*	X07769	54509	122215660	122231594	15935	-	819	upstream	819	RHOF
chr12	123236691	123236750	60	*	X07795	8562	123237371	123255953	18583	+	620	upstream	620	DENR
chr12	123464083	123464202	120	*	X07809	51329	123464880	123467460	2581	+	677	upstream	677	ARL6IP4
chr12	123718934	123719038	105	*	X07832	10198	123640946	123717658	76713	-	1275	upstream	1275	MPHOSPH9
chr12	125052882	125053001	120	*	X07890	9612	124808957	125052010	243054	-	871	upstream	871	NCOR2
chr12	125053047	125053271	225	*	X07891	9612	124808957	125052010	243054	-	1036	upstream	1036	NCOR2
chr12	125053587	125053676	90	*	X07892	9612	124808957	125052010	243054	-	1576	upstream	1576	NCOR2
chr12	125401211	125401281	71	*	X07933	7316	125396192	125399587	3396	-	1623	upstream	1623	UBC
chr12	132627556	132627765	210	*	X07978	79050	132628993	132636986	7994	+	1227	upstream	1227	NOC4L
chr12	132906274	132906275	2	*	X07987	50614	132680917	132905905	224989	-	368	upstream	368	GALNT9
chr12	132906531	132906580	50	*	X07988	50614	132680917	132905905	224989	-	625	upstream	625	GALNT9
chr12	133066116	133066138	23	*	X07997	57666	133067157	133161773	94617	+	1018	upstream	1018	FBRSL1
chr12	133194757	133194846	90	*	X08011	22953	133195403	133198972	3570	+	556	upstream	556	P2RX2
chr12	133195006	133195095	90	*	X08012	22953	133195403	133198972	3570	+	307	upstream	307	P2RX2
chr12	133195627	133195776	150	*	X08013	22953	133195403	133198972	3570	+	0	inside	223	P2RX2
chr12	133265733	133265843	111	*	X08016	5426	133200348	133263945	63598	-	1787	upstream	1787	POLE
chr13	24736112	24736201	90	*	X08030	100313842	24736555	24736643	89	+	353	upstream	353	MIR2276
chr13	29293543	29293647	105	*	X08047	283537	29274218	29293150	18933	-	392	upstream	392	SLC46A3
chr13	31287222	31287401	180	*	X08061	241	31287615	31338565	50951	+	213	upstream	213	ALOX5AP
chr13	37005449	37005613	165	*	X08088	8900	37005657	37017019	11363	+	43	upstream	43	CCNA1
chr13	41241829	41241948	120	*	X08094	2308	41048131	41240734	192604	-	1094	upstream	1094	FOXO1
chr13	41242463	41242491	29	*	X08095	2308	41048131	41240734	192604	-	1728	upstream	1728	FOXO1
chr13	44361860	44361931	72	*	X08112	55068	43787666	44361116	573451	-	743	upstream	743	ENOX1
chr13	45916991	45917080	90	*	X08143	7178	45911304	45915297	3994	-	1693	upstream	1693	TPT1
chr13	47125962	47126081	120	*	X08149	23143	47127296	47327175	199880	+	1214	upstream	1214	LRCH1
chr13	53025426	53025548	123	*	X08196	51028	52986737	53024763	38027	-	662	upstream	662	VPS36
chr13	91578959	91579093	135	*	X08231	144776	91543208	91578851	35644	-	107	upstream	107	LINC00410
chr13	96187805	96187909	105	*	X08247	100874194	96131698	96186164	54467	-	1640	upstream	1640	CLDN10-AS1
chr13	98859888	98859925	38	*	X08273	100422881	98860778	98860854	77	+	852	upstream	852	MIR3170
chr13	100257901	100257990	90	*	X08301	171425	100258919	100549388	290470	+	928	upstream	928	CLYBL
chr13	102069379	102069483	105	*	X08306	259232	101706130	102068843	362714	-	535	upstream	535	NALCN
chr13	102103508	102103627	120	*	X08307	9358	102104944	102373207	268264	+	1316	upstream	1316	ITGBL1
chr13	107222298	107222417	120	*	X08317	55082	107195662	107220514	24853	-	1783	upstream	1783	ARGLU1
chr13	110961282	110961311	30	*	X08336	1282	110801310	110959496	158187	-	1785	upstream	1785	COL4A1
chr13	111267426	111267545	120	*	X08349	55739	111267807	111292342	24536	+	261	upstream	261	NAXD
chr13	114018926	114019060	135	*	X08367	79774	113978505	114018463	39959	-	462	upstream	462	GRTP1
chr13	114565818	114565892	75	*	X08382	100506394	114567150	114569805	2656	+	1257	upstream	1257	GAS6-DT
chr13	114565980	114566069	90	*	X08383	100506394	114567150	114569805	2656	+	1080	upstream	1080	GAS6-DT
chr14	21537335	21537456	122	*	X08413	55701	21538527	21558036	19510	+	1070	upstream	1070	ARHGEF40
chr14	21539883	21539944	62	*	X08414	57447	21484922	21539031	54110	-	851	upstream	851	NDRG2
chr14	21565888	21566013	126	*	X08417	643382	21567096	21571883	4788	+	1082	upstream	1082	TMEM253
chr14	21573338	21573412	75	*	X08418	51222	21558205	21572863	14659	-	474	upstream	474	ZNF219
chr14	23289118	23289222	105	*	X08433	9056	23242432	23289020	46589	-	97	upstream	97	SLC7A7
chr14	23339260	23339379	120	*	X08438	26020	23340960	23349586	8627	+	1580	upstream	1580	LRP10
chr14	23339743	23339862	120	*	X08439	26020	23340960	23349586	8627	+	1097	upstream	1097	LRP10
chr14	24037493	24037627	135	*	X08471	8906	24028777	24037279	8503	-	213	upstream	213	AP1G2
chr14	24038018	24038152	135	*	X08472	8906	24028777	24037279	8503	-	738	upstream	738	AP1G2
chr14	24611906	24611965	60	*	X08480	51016	24608174	24610797	2624	-	1108	upstream	1108	EMC9
chr14	24615311	24615400	90	*	X08481	55072	24616096	24635774	19679	+	695	upstream	695	RNF31
chr14	24702802	24702906	105	*	X08482	100528064	24682615	24701576	18962	-	1225	upstream	1225	NEDD8-MDP1
chr14	24702802	24702906	105	*	X08482	4738	24686057	24701576	15520	-	1225	upstream	1225	NEDD8
chr14	24769872	24769965	94	*	X08484	115817	24759804	24769039	9236	-	832	upstream	832	DHRS1
chr14	24835115	24835225	111	*	X08488	4776	24836145	24848810	12666	+	919	upstream	919	NFATC4
chr14	24835516	24835650	135	*	X08489	4776	24836145	24848810	12666	+	494	upstream	494	NFATC4
chr14	24836431	24836550	120	*	X08490	4776	24836145	24848810	12666	+	0	inside	285	NFATC4
chr14	24898730	24898834	105	*	X08491	23351	24898492	24910547	12056	+	0	inside	237	KHNYN
chr14	24898730	24898834	105	*	X08491	643866	24895740	24898731	2992	-	0	overlapStart	0	CBLN3
chr14	36538067	36538076	10	*	X08545	101101773	36539633	36634494	94862	+	1556	upstream	1556	LINC00609
chr14	36538752	36538806	55	*	X08546	101101773	36539633	36634494	94862	+	826	upstream	826	LINC00609
chr14	36989038	36989157	120	*	X08548	253970	36942494	36988817	46324	-	220	upstream	220	SFTA3
chr14	36989038	36989157	120	*	X08548	7080	36985604	36989430	3827	-	0	inside	272	NKX2-1
chr14	36989203	36989337	135	*	X08549	253970	36942494	36988817	46324	-	385	upstream	385	SFTA3
chr14	36989203	36989337	135	*	X08549	7080	36985604	36989430	3827	-	0	inside	92	NKX2-1
chr14	36989504	36989683	180	*	X08550	253970	36942494	36988817	46324	-	686	upstream	686	SFTA3
chr14	36989504	36989683	180	*	X08550	7080	36985604	36989430	3827	-	73	upstream	73	NKX2-1
chr14	50474388	50474507	120	*	X08571	283551	50448430	50474238	25809	-	149	upstream	149	LINC01588
chr14	50475677	50475826	150	*	X08572	283551	50448430	50474238	25809	-	1438	upstream	1438	LINC01588
chr14	51562943	51563107	165	*	X08582	114088	51441981	51562422	120442	-	520	upstream	520	TRIM9
chr14	53020372	53020491	120	*	X08597	57544	52897308	53019301	121994	-	1070	upstream	1070	TXNDC16
chr14	53173067	53173261	195	*	X08598	5706	53173896	53194716	20821	+	634	upstream	634	PSMC6
chr14	55594821	55594880	60	*	X08622	3958	55595935	55612148	16214	+	1054	upstream	1054	LGALS3
chr14	56048599	56048718	120	*	X08625	100129075	56024690	56046810	22121	-	1788	upstream	1788	KTN1-AS1
chr14	56584320	56584413	94	*	X08630	57161	56585093	56768031	182939	+	679	upstream	679	PELI2
chr14	62215842	62215961	120	*	X08669	100750247	62213757	62215807	2051	-	34	upstream	34	HIF1A-AS2
chr14	65169800	65170039	240	*	X08694	26030	65171193	65211060	39868	+	1153	upstream	1153	PLEKHG3
chr14	67880332	67880361	30	*	X08721	26499	67853700	67878828	25129	-	1503	upstream	1503	PLEK2
chr14	69621908	69621997	90	*	X08785	8816	69517637	69619914	102278	-	1993	upstream	1993	DCAF5
chr14	71107632	71107685	54	*	X08803	23508	71108504	71142077	33574	+	818	upstream	818	TTC9
chr14	73362026	73362068	43	*	X08822	8110	73086004	73360809	274806	-	1216	upstream	1216	DPF3
chr14	73702713	73702832	120	*	X08825	89932	73704205	73741347	37143	+	1372	upstream	1372	PAPLN
chr14	75348136	75348174	39	*	X08861	1743	75348594	75370450	21857	+	419	upstream	419	DLST
chr14	75894071	75894160	90	*	X08872	122953	75894509	75939404	44896	+	348	upstream	348	JDP2
chr14	76126123	76126257	135	*	X08879	23093	76127551	76421425	293875	+	1293	upstream	1293	TTLL5
chr14	77608104	77608241	138	*	X08926	283576	77597613	77608134	10522	-	0	overlapStart	0	ZDHHC22
chr14	77737313	77737417	105	*	X08929	58157	77731834	77737655	5822	-	0	inside	237	NGB
chr14	77737448	77737582	135	*	X08930	58157	77731834	77737655	5822	-	0	inside	72	NGB
chr14	77786498	77786527	30	*	X08931	2954	77787230	77797940	10711	+	702	upstream	702	GSTZ1
chr14	78226325	78226384	60	*	X08934	283579	78227173	78236085	8913	+	788	upstream	788	C14orf178
chr14	90527729	90527848	120	*	X08957	56659	90528108	90652195	124088	+	259	upstream	259	KCNK13
chr14	90528081	90528125	45	*	X08958	56659	90528108	90652195	124088	+	0	overlapStart	0	KCNK13
chr14	91282994	91283093	100	*	X08970	145567	91006932	91282761	275830	-	232	upstream	232	TTC7B
chr14	91283104	91283328	225	*	X08971	145567	91006932	91282761	275830	-	342	upstream	342	TTC7B
chr14	93389404	93389613	210	*	X08997	1113	93389445	93401638	12194	+	0	overlapStart	0	CHGA
chr14	94462015	94462299	285	*	X09037	256369	94463616	94478041	14426	+	1316	upstream	1316	CCDC197
chr14	94462375	94462381	7	*	X09038	256369	94463616	94478041	14426	+	1234	upstream	1234	CCDC197
chr14	94596521	94596715	195	*	X09042	83982	94594118	94595957	1840	-	563	upstream	563	IFI27L2
chr14	94640939	94641776	838	*	X09043	57718	94640649	94746072	105424	+	0	inside	289	PPP4R4
